English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word	Russian Synonyms
stunned	0	0	0	1	0	1	0	0	1	0	ошеломлённый	оглушённый;потрясённый;шокированный
stunted	0	0	0	0	0	1	0	0	0	0	чахлый	недоразвитый;хилый
stupid	0	0	0	0	0	1	0	0	0	0	глупый	тупой;дурацкий
stupidity	0	0	0	0	0	1	0	0	0	0	глупость	тупость;дурость
stupor	0	0	0	0	0	1	0	0	0	0	оцепенение	ступор;шок
sturdy	0	0	0	0	0	0	1	0	0	0	крепкий	прочный;надёжный
sty	0	0	1	0	0	1	0	0	0	0	свинарник	хлев;свинюшник
subdue	0	0	0	0	0	1	0	0	0	0	подчинять	покорять;усмирять
subito	0	0	0	0	0	0	0	0	1	0	внезапно	вдруг
subject	0	0	0	0	0	1	0	0	0	0	субъект	подданный;испытуемый
subjected	0	0	0	0	0	1	0	1	0	0	подвергнутый	подверженный
subjection	0	0	0	0	0	1	0	0	0	0	подчинение	порабощение
subjugation	1	0	1	1	0	1	0	1	0	0	порабощение	закабаление;угнетение
sublimation	0	0	0	0	1	0	1	0	0	0	сублимация	возвышение
submit	0	1	0	0	0	0	0	0	0	0	подчиняться	покоряться;уступать
subordinate	0	0	0	1	0	1	0	0	0	0	подчинённый	зависимый
subpoena	0	0	0	0	0	1	0	0	0	0	повестка	судебная повестка;вызов в суд
subscribe	0	1	0	0	0	0	0	0	0	0	подписываться	оформлять подписку
subsidence	0	0	0	0	0	1	0	1	0	0	оседание	проседание;опускание
subsidy	1	0	1	0	0	1	0	0	0	0	субсидия	дотация;пособие
subsist	0	0	0	0	0	1	0	0	0	0	существовать	выживать;перебиваться
substance	0	0	0	0	0	0	1	0	0	0	вещество	субстанция;материя
substantiate	0	0	0	0	0	0	0	0	0	1	обосновать	подтвердить;доказать
substantive	0	0	0	0	0	0	1	0	0	0	существенный	важный;значительный
subtract	0	0	0	0	0	1	0	0	0	0	вычитать	отнимать
subversion	1	0	0	1	0	1	0	0	0	0	подрыв	свержение;разрушение
subversive	1	0	0	0	0	1	0	0	1	0	подрывной	разрушительный;мятежный
subvert	0	0	1	1	0	1	0	1	0	0	подрывать	ниспровергать;разрушать
succeed	0	1	0	0	1	0	1	0	1	1	преуспевать	достигать успеха;добиваться
succeeding	0	1	0	0	1	0	1	0	0	1	преуспевающий	успешный;достигающий
success	0	1	0	0	1	0	1	0	0	0	успех	достижение;удача
successful	0	1	0	0	1	0	1	0	0	1	успешный	удачный;преуспевающий
succinct	0	0	0	0	0	0	1	0	0	0	краткий	лаконичный;сжатый
succulent	0	0	0	0	0	1	1	0	0	0	сочный	мясистый
succumb	0	0	0	0	0	1	0	0	0	0	поддаваться	уступать;сдаваться
suck	0	0	0	0	0	1	0	0	0	0	сосать	всасывать
sucker	1	0	0	0	0	1	0	0	0	0	лох	простофиля;доверчивый человек
sudden	0	0	0	0	0	0	0	0	1	0	внезапный	неожиданный;резкий
suddenly	0	0	0	0	0	0	0	0	1	0	внезапно	вдруг;неожиданно
sue	1	0	0	0	0	1	0	1	0	0	подавать в суд	судиться;преследовать
suffer	0	0	0	0	0	1	0	0	0	0	страдать	мучиться;терпеть
sufferer	0	0	0	1	0	1	0	1	0	0	страдалец	страждущий;мученик
suffering	0	0	1	1	0	1	0	1	0	0	страдание	мучение;боль
sufficiency	0	0	0	0	0	0	1	0	0	0	достаточность	достаток
suffocating	0	0	1	1	0	1	0	1	0	0	удушающий	душный;гнетущий
suffocation	1	0	0	1	0	1	0	0	0	0	удушье	асфиксия;удушение
sugar	0	0	0	0	0	0	1	0	0	0	сахар	
suggest	0	0	0	0	0	0	0	0	0	1	предлагать	советовать;рекомендовать
suicidal	1	0	1	1	0	1	0	1	0	0	суицидальный	самоубийственный
suicide	1	0	0	1	0	1	0	1	0	0	самоубийство	суицид
suitable	0	0	0	0	0	0	1	0	0	0	подходящий	пригодный;уместный
sullen	1	0	0	0	0	1	0	1	0	0	угрюмый	хмурый;мрачный
sultan	0	0	0	1	0	0	0	0	0	0	султан	
sultry	0	0	0	0	0	0	1	0	0	0	знойный	душный;томный
summons	0	0	0	0	0	1	0	0	0	0	вызов	повестка;судебный вызов
sump	0	0	1	0	0	0	0	0	0	0	отстойник	выгребная яма;помойная яма
sun	0	1	0	0	1	0	1	0	1	1	солнце	
sundial	0	1	0	0	0	0	0	0	0	1	солнечные часы	
sunk	0	0	1	1	0	1	0	1	0	0	затонувший	потопленный;погружённый
sunny	0	1	0	0	1	0	1	0	1	0	солнечный	ясный;светлый
sunset	0	1	0	0	0	0	1	0	0	0	закат	заход солнца
sunshine	0	0	0	0	1	0	1	0	0	0	солнечный свет	солнце;сияние
superb	0	0	0	0	0	0	1	0	0	0	превосходный	великолепный;отличный;потрясающий
superficial	0	0	0	0	0	1	0	0	0	0	поверхностный	неглубокий;внешний
superfluous	0	0	0	0	0	1	0	0	0	0	лишний	избыточный;ненужный
superhuman	0	0	0	0	0	0	1	0	0	0	сверхчеловеческий	нечеловеческий
superior	0	0	0	0	0	0	1	0	0	0	превосходный	высший;лучший;начальник
superiority	0	0	0	0	0	0	1	0	0	0	превосходство	преимущество;доминирование
superman	0	0	0	0	1	0	1	0	0	1	супермен	сверхчеловек
superstar	0	0	0	0	1	0	1	0	0	1	суперзвезда	звезда
superstition	0	0	0	1	0	1	1	0	0	0	суеверие	предрассудок
superstitious	0	1	0	1	0	1	0	0	0	0	суеверный	
supplication	0	0	0	0	0	0	1	0	0	1	мольба	просьба;моление
supplies	0	0	0	0	0	0	1	0	0	0	запасы	припасы;снабжение
supply	0	0	0	0	0	0	1	0	0	0	поставлять	снабжать;обеспечивать
supported	0	0	0	0	0	0	1	0	0	0	поддерживаемый	поддержанный
supporter	0	0	0	0	1	0	1	0	0	1	сторонник	болельщик;приверженец
supporting	0	0	0	0	0	0	1	0	0	1	поддерживающий	
suppress	1	0	0	1	0	1	0	1	0	0	подавлять	угнетать;сдерживать
suppression	1	0	1	1	0	1	0	0	0	0	подавление	угнетение;сдерживание
supremacy	1	1	0	1	1	1	1	0	1	1	превосходство	господство;главенство;доминирование
supreme	0	0	0	0	0	0	1	0	0	0	верховный	высший;главный
supremely	0	0	0	0	0	0	1	0	0	0	в высшей степени	крайне;чрезвычайно
surcharge	1	0	0	0	0	1	0	0	0	0	доплата	надбавка;наценка
surety	0	0	0	0	0	0	1	0	0	1	поручительство	гарантия;залог
surge	0	0	0	0	0	0	0	0	1	0	всплеск	скачок;волна;прилив
surgery	0	0	0	1	0	0	0	1	0	0	операция	хирургия
surly	1	0	1	0	0	1	0	0	0	0	угрюмый	хмурый;грубый;неприветливый
surmise	0	0	0	0	0	0	1	0	0	0	предполагать	догадываться;полагать
surpassing	0	0	0	0	0	0	1	0	0	0	превосходный	выдающийся;исключительный
surprise	0	0	0	1	1	0	1	0	1	0	сюрприз	неожиданность;удивление
surprised	0	0	0	0	0	0	0	0	1	0	удивлённый	изумлённый;поражённый
surprising	0	0	0	0	0	0	0	0	1	0	удивительный	поразительный;неожиданный
surprisingly	0	1	0	0	0	0	0	0	1	0	удивительно	поразительно;неожиданно
surrender	0	0	0	1	0	1	0	1	0	0	сдаваться	капитулировать;уступать
surrendering	0	0	0	0	0	1	0	1	0	0	капитуляция	сдача;уступка
surrogate	0	0	0	0	0	0	0	0	0	1	суррогат	заменитель;заместитель
surround	0	1	0	0	0	1	1	0	0	0	окружать	обступать;охватывать
surveillance	0	0	0	1	0	0	0	0	0	0	наблюдение	слежка;надзор
surveying	0	0	0	0	0	0	1	0	0	0	обзор	осмотр;обследование;исследование
survive	0	0	0	0	0	0	1	0	0	0	выживать	выжить;уцелеть
susceptible	0	0	0	0	0	1	0	0	0	0	восприимчивый	чувствительный;подверженный
suspect	0	0	0	1	0	1	0	0	0	0	подозревать	предполагать
suspense	0	1	0	1	0	0	0	0	1	0	неизвестность	напряжение;ожидание;саспенс
suspension	0	0	0	1	0	1	0	0	0	0	приостановка	отстранение;прекращение
suspicion	0	0	0	1	0	1	0	0	0	0	подозрение	недоверие;сомнение
suspicious	1	1	0	0	0	1	0	0	0	0	подозрительный	недоверчивый;сомнительный
swab	0	0	0	0	0	1	0	0	0	0	тампон	мазок
swamp	0	0	1	1	0	1	0	0	0	0	болото	топь;трясина
swampy	0	0	1	1	0	1	0	0	0	0	болотистый	топкий
swarm	0	0	1	0	0	0	0	0	0	0	рой	стая;скопище
swastika	1	0	0	1	0	1	0	0	0	0	свастика	
swear	0	0	0	0	0	0	1	0	0	1	клясться	присягать;божиться
sweat	0	0	0	1	0	0	0	0	0	0	пот	испарина
sweet	0	1	0	0	1	0	1	0	1	1	сладкий	приятный;милый
sweetheart	0	1	0	0	1	0	1	1	0	1	любимый	дорогой;милый;возлюбленный
sweetie	0	0	0	0	0	0	1	0	0	0	милый	дорогой;любимый
sweetness	0	0	0	0	0	0	1	0	0	0	сладость	приятность;нежность
sweets	0	1	0	0	1	0	1	0	0	0	сладости	конфеты;лакомства
swelling	0	0	0	1	0	1	0	0	0	0	опухоль	отёк;припухлость
swerve	0	0	0	1	0	0	0	0	1	0	отклоняться	сворачивать;уворачиваться
swift	0	0	0	0	0	0	1	0	0	0	быстрый	стремительный;скорый
swig	0	0	1	0	0	1	0	0	0	0	глоток	
swim	0	1	0	1	1	0	1	0	0	0	плавать	
swine	0	0	1	0	0	1	0	0	0	0	свинья	свиное
swollen	0	0	0	0	0	1	0	0	0	0	опухший	вздутый;распухший
symbolic	0	0	0	0	0	0	1	0	0	0	символический	символичный
symmetrical	0	0	0	0	0	0	1	0	0	0	симметричный	симметрический
symmetry	0	0	0	0	1	0	1	0	0	1	симметрия	
sympathetic	0	0	0	1	1	0	1	1	0	1	сочувствующий	отзывчивый;понимающий
sympathize	0	0	0	0	0	0	0	1	0	0	сочувствовать	сопереживать
sympathy	0	0	0	0	0	0	1	1	0	0	сочувствие	сострадание;сопереживание
symphony	0	1	0	0	1	0	1	0	0	0	симфония	
symptom	0	0	0	0	0	1	0	0	0	0	симптом	признак
synchronize	0	1	0	0	1	0	1	0	1	1	синхронизировать	согласовывать
syncope	0	0	0	1	0	1	0	1	1	0	обморок	потеря сознания
synergistic	0	0	0	0	0	0	1	0	0	1	синергетический	синергичный
synod	0	0	0	0	0	0	1	0	0	1	синод	собор
synonymous	0	0	0	1	0	1	1	0	0	1	синонимичный	тождественный
syringe	0	0	0	1	0	0	0	0	0	0	шприц	
system	0	0	0	0	0	0	0	0	0	1	система	
taboo	0	0	1	1	0	1	0	0	0	0	табу	запрет
tabulate	0	1	0	0	0	0	0	0	0	0	табулировать	сводить в таблицу
tackle	1	0	0	0	0	0	0	0	1	0	снасти	приспособление;снаряжение
tact	0	0	0	0	0	0	1	0	0	0	такт	тактичность;деликатность
tactics	0	0	0	1	0	0	0	0	0	1	тактика	
taint	0	0	0	0	0	1	0	1	0	0	портить	осквернять;пятнать
tale	0	0	0	0	0	0	1	0	0	0	сказка	история;рассказ;байка
talent	0	0	0	0	0	0	1	0	0	0	талант	дар;способность
talisman	0	0	0	0	0	0	1	0	0	0	талисман	оберег;амулет
talk	0	0	0	0	0	0	1	0	0	0	разговаривать	говорить;беседовать
talons	1	0	0	1	0	1	0	0	0	0	когти	клешни
tandem	0	0	0	0	0	0	0	0	0	1	тандем	пара;дуэт
tangled	0	0	0	0	0	1	0	0	0	0	запутанный	спутанный;перепутанный
tanned	0	0	0	0	0	0	1	0	0	0	загорелый	смуглый;загоревший
tantalizing	0	1	0	0	1	1	1	0	1	0	дразнящий	соблазнительный;манящий
tantamount	0	0	0	0	0	0	0	0	0	1	равносильный	равнозначный;эквивалентный
tardiness	0	0	0	0	0	1	0	0	0	0	опоздание	запоздание;задержка
tardy	0	0	0	0	0	1	0	0	0	0	опоздавший	запоздалый;поздний
tariff	1	0	1	0	0	1	0	0	0	0	тариф	пошлина;сбор
tarnish	0	0	1	0	0	1	0	1	0	0	тускнеть	мутнеть;темнеть;чернеть
tarry	0	0	0	0	0	1	0	0	0	0	медлить	мешкать;задерживаться
task	0	0	0	0	0	0	1	0	0	0	задача	задание;поручение
tasteful	0	0	0	0	0	0	1	0	0	0	со вкусом	изящный;элегантный
tasteless	0	0	1	0	0	1	0	0	0	0	безвкусный	пресный;невкусный
tasty	0	0	0	0	0	0	1	0	0	0	вкусный	аппетитный;смачный
taught	0	0	0	0	0	0	0	0	0	1	учить	обучать;преподавать
taunt	1	0	0	1	0	1	0	1	0	0	дразнить	издеваться;насмехаться
tawny	0	0	1	0	0	0	0	0	0	0	рыжевато-коричневый	желтовато-коричневый
tax	0	0	0	0	0	1	0	1	0	0	налог	пошлина;сбор
teach	0	0	0	0	1	0	1	0	1	1	учить	обучать;преподавать
teacher	0	0	0	0	0	0	1	0	0	1	учитель	преподаватель;педагог
team	0	0	0	0	0	0	0	0	0	1	команда	коллектив;группа
tearful	0	0	1	1	0	0	0	1	0	0	слезливый	заплаканный;плачущий
tease	1	1	0	0	0	1	0	1	0	0	дразнить	поддразнивать;насмехаться
teasing	1	0	0	1	0	1	0	0	0	0	поддразнивание	насмешка;дразнение
technology	0	0	0	0	0	0	1	0	0	0	технология	техника
tedious	0	0	0	0	0	1	0	0	0	0	скучный	нудный;утомительный;монотонный
tedium	0	0	0	0	0	1	0	0	0	0	скука	нудность;монотонность
teeming	0	0	1	0	0	0	0	0	0	0	кишащий	изобилующий;переполненный
teens	0	0	0	0	0	1	1	0	0	0	подростки	тинейджеры
temperance	0	0	0	0	0	0	1	0	0	0	умеренность	воздержанность;сдержанность
temperate	0	0	0	0	0	0	0	0	0	1	умеренный	сдержанный;уравновешенный
tempered	0	0	0	0	0	0	1	0	0	0	закалённый	уравновешенный;выдержанный
tempest	1	1	0	1	0	1	0	1	1	0	буря	шторм;ураган;гроза
temptation	0	0	0	0	0	1	0	0	0	0	искушение	соблазн
tenable	0	0	0	0	0	0	1	0	0	0	обоснованный	разумный;приемлемый
tenacious	0	0	0	0	0	0	1	0	0	0	цепкий	упорный;настойчивый
tenacity	0	0	0	0	0	0	1	0	0	0	упорство	настойчивость;стойкость;цепкость
tenancy	0	0	0	0	0	0	1	0	0	0	аренда	найм;съём
tenant	0	0	0	0	0	0	1	0	0	0	арендатор	жилец;наниматель
tender	0	0	0	0	1	0	1	0	0	1	нежный	ласковый;заботливый;чуткий
tenderness	0	0	0	0	1	0	1	0	0	0	нежность	ласка;заботливость
tenement	0	0	0	0	0	1	0	0	0	0	доходный дом	многоквартирный дом
tension	1	0	0	0	0	0	0	0	0	0	напряжение	напряжённость;натяжение
terminal	0	0	0	1	0	1	0	1	0	0	смертельный	терминальный;конечный
terminate	0	0	0	0	0	0	0	1	0	0	прекращать	завершать;заканчивать
termination	0	0	0	0	0	1	0	1	0	0	прекращение	завершение;окончание
termite	0	0	1	0	0	1	0	0	0	0	термит	
terrible	1	0	1	1	0	1	0	1	0	0	ужасный	страшный;жуткий;кошмарный
terribly	0	0	0	0	0	0	0	1	0	0	ужасно	страшно;жутко
terrific	0	0	0	0	0	0	0	1	0	0	потрясающий	великолепный;отличный
terror	0	0	0	1	0	1	0	0	0	0	ужас	страх;кошмар;террор
terrorism	1	0	1	1	0	1	0	1	0	0	терроризм	
terrorist	1	0	1	1	0	1	0	1	1	0	террорист	
terrorize	1	0	0	1	0	1	0	1	0	0	терроризировать	запугивать;устрашать
testament	0	1	0	0	0	0	0	0	0	1	завещание	свидетельство
testimony	0	0	0	0	0	0	0	0	0	1	свидетельство	показание;свидетельствование
tetanus	0	0	1	0	0	1	0	0	0	0	столбняк	
tether	0	0	0	0	0	1	0	0	0	0	привязь	привязывать;путы
thankful	0	0	0	0	1	0	1	0	0	0	благодарный	признательный
thanksgiving	0	0	0	0	1	0	1	0	0	0	благодарение	благодарность
theft	1	0	1	1	0	1	0	1	0	0	кража	воровство;хищение
theism	0	0	1	0	0	1	0	0	0	0	теизм	
theocratic	1	0	0	1	0	1	0	1	0	1	теократический	
theological	0	0	0	0	0	0	0	0	0	1	богословский	теологический
theology	0	1	0	0	0	0	0	0	0	0	богословие	теология
theorem	0	0	0	0	0	0	0	0	0	1	теорема	
theoretical	0	0	0	0	0	0	1	0	0	0	теоретический	
theory	0	1	0	0	0	0	0	0	0	1	теория	
therapeutic	0	0	0	0	1	0	1	0	0	1	терапевтический	лечебный;целебный
therapeutics	0	0	0	0	0	0	1	0	0	0	терапия	лечение
thermocouple	0	1	0	0	0	0	0	0	0	0	термопара	
thermometer	0	0	0	0	0	0	0	0	0	1	термометр	градусник
thief	1	0	1	1	0	1	0	1	1	0	вор	похититель;грабитель
thinker	0	0	0	0	0	0	1	0	0	0	мыслитель	философ
thirst	0	1	0	0	0	0	0	1	1	0	жажда	
thirsty	0	0	0	0	0	1	0	0	0	0	жаждущий	
thirteenth	0	0	0	1	0	0	0	0	0	0	тринадцатый	
thorn	0	0	0	0	0	1	0	0	0	0	шип	колючка;игла
thorny	0	0	0	1	0	1	0	0	0	0	колючий	шипастый
thoroughbred	0	0	0	0	0	0	1	0	0	0	чистокровный	породистый
thought	0	1	0	0	0	0	0	0	0	0	мысль	
thoughtful	0	0	0	0	0	0	1	0	0	1	заботливый	внимательный;вдумчивый
thoughtfulness	0	0	0	0	0	0	1	0	0	0	заботливость	внимательность
thoughtless	1	0	1	0	0	1	0	0	0	0	легкомысленный	беспечный;бездумный
thrash	1	0	1	1	0	1	0	1	0	0	избивать	молотить;трепать;трэшить
threat	1	0	0	1	0	1	0	0	0	0	угроза	опасность;устрашение
threaten	1	1	0	1	0	1	0	0	0	0	угрожать	грозить;запугивать
threatening	1	0	1	1	0	1	0	0	0	0	угрожающий	грозный;зловещий
thresh	1	0	0	1	0	1	0	1	0	0	молотить	обмолачивать;колотить
thrift	0	0	1	0	0	0	1	0	0	1	бережливость	экономность;расчётливость
thrill	0	1	0	1	1	0	1	0	1	0	трепет	волнение;восторг;возбуждение
thrilling	0	1	0	0	1	0	1	0	1	0	захватывающий	волнующий;увлекательный;будоражащий
thriving	0	1	0	0	1	0	1	0	0	0	процветающий	преуспевающий;цветущий
throb	0	0	0	1	0	1	0	1	0	0	пульсировать	биться;трепетать
throne	0	0	0	0	0	0	1	0	0	1	трон	престол
throttle	1	0	0	0	0	1	0	0	0	0	душить	давить;сдавливать;затягивать
thug	1	0	1	1	0	1	0	0	0	0	головорез	бандит;громила;хулиган
thump	1	0	0	0	0	1	0	0	0	0	стук	удар;грохот
thumping	0	0	0	1	0	0	0	0	0	0	стук	биение;грохот
thundering	1	0	0	1	0	1	0	0	0	0	громовой	гремящий;громыхающий
thwart	0	0	0	0	0	1	0	0	1	0	мешать	препятствовать;срывать;расстраивать
tickle	0	1	0	0	1	0	1	0	1	1	щекотать	забавлять;тешить
tiff	1	0	0	0	0	1	0	0	0	0	размолвка	ссора;перепалка
tighten	1	0	0	0	0	0	0	0	0	0	затягивать	сжимать;ужесточать
tiling	0	0	0	0	0	0	1	0	0	0	плитка	кафель;облицовка
time	0	1	0	0	0	0	0	0	0	0	время	
timely	0	0	0	0	0	0	1	0	0	0	своевременный	вовремя;уместный
timid	0	0	0	1	0	1	0	1	0	0	робкий	застенчивый;боязливый;несмелый
timidity	0	1	0	1	0	1	0	0	0	0	робость	застенчивость;боязливость
tinsel	0	0	0	0	1	0	1	0	0	0	мишура	блестяшка
tipsy	0	0	0	0	0	1	0	0	0	0	подвыпивший	навеселе;хмельной
tirade	1	0	1	0	0	1	0	0	0	0	тирада	поток;разглагольствование
tired	0	0	0	0	0	1	0	0	0	0	уставший	утомлённый;измождённый
tiredness	0	0	0	0	0	1	0	0	0	0	усталость	утомление;изнурённость
tiresome	0	0	0	0	0	1	0	0	0	0	утомительный	изнурительный;нудный;докучливый
tit	0	0	0	0	0	1	0	0	0	0	синица	
title	0	0	0	0	0	0	1	0	0	1	название	заглавие;титул
toad	0	0	1	0	0	1	0	0	0	0	жаба	
toast	0	0	0	0	1	0	1	0	0	0	тост	здравица
tobacco	0	0	0	0	0	1	0	0	0	0	табак	
toilet	0	0	1	0	0	1	0	0	0	0	туалет	уборная
toils	0	0	0	0	0	1	0	0	0	0	труд	тяжёлый труд;работа
tolerant	0	0	0	0	0	0	1	0	0	0	терпимый	толерантный
tolerate	1	0	0	0	0	1	0	1	0	0	терпеть	сносить;выносить
toleration	0	0	0	0	0	0	1	0	0	0	терпимость	толерантность
tomb	0	0	0	0	0	0	0	1	0	0	могила	гробница;усыпальница
tomorrow	0	1	0	0	0	0	0	0	0	0	завтра	
toothache	0	0	0	1	0	1	0	0	0	0	зубная боль	
top	0	1	0	0	0	0	1	0	0	1	вершина	верх;топ
topple	0	0	0	0	0	0	0	0	1	0	опрокидывать	свергать;валить
torment	1	0	0	1	0	1	0	1	0	0	мучить	терзать;истязать
torn	0	0	0	0	0	1	0	0	0	0	разорванный	рваный;порванный
tornado	0	0	0	1	0	0	0	0	0	0	торнадо	смерч
torpedo	1	0	0	0	0	1	0	0	0	0	торпеда	
torrent	0	0	0	1	0	0	0	0	0	0	поток	ливень
torrid	0	0	0	0	0	1	0	0	0	0	жаркий	знойный;палящий
tort	0	0	0	0	0	1	0	0	0	0	правонарушение	деликт
tortious	1	0	1	0	0	1	0	0	0	0	деликтный	противоправный
torture	1	1	1	1	0	1	0	1	0	0	пытка	мучение;истязание
touched	0	0	0	0	0	1	0	0	0	0	тронутый	растроганный
touchy	1	0	0	0	0	1	0	1	0	0	обидчивый	чувствительный;ранимый
tough	0	0	0	0	0	1	0	1	0	0	жёсткий	суровый;трудный
toughness	1	0	0	1	0	0	1	0	0	1	стойкость	прочность;твёрдость
tower	0	0	0	0	0	0	1	0	0	0	башня	вышка
towering	0	1	0	1	0	0	1	0	0	0	возвышающийся	высокий;величественный
toxic	0	0	1	0	0	1	0	0	0	0	токсичный	ядовитый;отравляющий
toxin	0	0	0	1	0	1	0	0	0	0	токсин	яд;отрава
track	0	1	0	0	0	0	0	0	0	0	отслеживать	выслеживать;следить
tract	0	0	0	1	0	0	0	0	0	0	тракт	участок;область
trade	0	0	0	0	0	0	0	0	0	1	торговля	обмен;коммерция
traditional	0	0	0	0	0	0	1	0	0	0	традиционный	обычный;классический
tragedy	0	0	0	1	0	1	0	1	0	0	трагедия	катастрофа;несчастье
tragic	0	0	0	0	0	1	0	0	0	0	трагический	трагичный;печальный
trainer	0	0	0	0	0	0	0	0	0	1	тренер	инструктор;наставник
traitor	1	0	1	1	0	1	0	1	0	0	предатель	изменник;иуда
tramp	0	0	1	1	0	1	0	1	0	0	бродяга	бомж;бездомный
trance	0	0	0	0	0	1	0	0	0	0	транс	забытьё;оцепенение
tranquil	0	0	0	0	1	0	1	0	0	0	спокойный	умиротворённый;безмятежный
tranquility	0	0	0	0	1	0	1	0	0	1	спокойствие	безмятежность;умиротворение
transaction	0	0	0	0	0	0	0	0	0	1	сделка	транзакция;операция
transcendence	0	1	0	0	1	0	1	0	1	1	трансцендентность	превосходство;возвышение
transcendental	0	0	0	0	0	0	1	0	0	0	трансцендентный	возвышенный;запредельный
transcript	0	0	0	0	0	0	0	0	0	1	стенограмма	расшифровка;транскрипт
transgression	0	0	0	0	0	1	0	0	0	0	проступок	нарушение;прегрешение
transitional	0	1	0	0	0	0	0	0	0	0	переходный	промежуточный;временный
translation	0	0	0	0	0	0	0	0	0	1	перевод	транслит;интерпретация
trappings	0	0	0	0	0	1	0	0	0	0	атрибуты	регалии;украшения
traps	0	0	0	0	0	1	0	0	0	0	ловушка	западня;капкан
trash	0	0	1	0	0	1	0	1	0	0	мусор	хлам;дрянь
trashy	0	0	1	0	0	1	0	0	0	0	дрянной	убогий;мусорный;трэшовый
traumatic	1	0	0	1	0	1	0	1	0	0	травматический	травмирующий;болезненный
travail	0	0	0	0	0	1	0	0	0	0	мучиться	страдать;терпеть муки
traveling	0	0	0	0	0	0	1	0	0	0	путешествие	поездка;странствие
travesty	0	0	1	1	0	1	0	1	0	0	пародия	фарс;искажение
treacherous	1	0	1	1	0	1	0	0	0	0	предательский	вероломный;коварный
treachery	1	0	0	1	0	1	0	1	1	0	предательство	вероломство;измена
treadmill	0	1	0	0	0	0	0	0	0	0	беговая дорожка	тредмил
treason	1	0	1	1	0	1	0	0	1	0	измена	предательство;государственная измена
treasure	0	1	0	0	1	0	1	0	0	1	сокровище	клад;богатство
treasurer	0	0	0	0	0	0	0	0	0	1	казначей	
treat	1	1	1	1	1	1	1	1	1	1	угощение	удовольствие;лакомство
tree	1	1	1	0	1	0	1	0	1	1	дерево	
trembling	0	0	0	1	0	1	0	0	0	0	дрожащий	трепещущий;трясущийся
tremendously	0	0	0	0	0	0	1	0	0	0	чрезвычайно	невероятно;потрясающе
tremor	1	1	0	1	0	1	0	1	0	0	дрожь	тремор;трепет
trend	0	0	0	0	0	0	1	0	0	0	тренд	тенденция;направление
trendy	0	0	0	0	0	0	1	0	0	0	модный	трендовый;стильный
trepidation	0	1	0	1	0	1	0	0	1	0	трепет	тревога;опасение
trespass	1	0	0	0	0	1	0	0	0	0	посягательство	вторжение;нарушение
tribe	0	0	0	0	0	0	0	0	0	1	племя	
tribulation	0	0	0	1	0	1	0	1	0	0	скорбь	горе;страдание;испытание
tribunal	0	1	1	1	0	1	0	0	0	1	трибунал	суд
tribune	0	0	0	0	0	0	0	0	0	1	трибуна	
tributary	0	1	0	0	0	0	1	0	0	0	приток	
tribute	0	0	0	0	0	0	1	0	0	0	дань	почтение;признание
trick	0	0	0	0	0	1	0	0	1	0	обманывать	трикать;хитрить;надувать
trickery	1	0	1	1	0	1	0	1	1	0	обман	хитрость;мошенничество
trifle	0	0	0	0	0	1	0	0	0	0	мелочь	пустяк;безделица
trig	0	0	0	0	0	0	1	0	0	0	опрятный	аккуратный
trip	0	0	0	0	0	0	0	0	1	0	поездка	путешествие;трип
tripping	1	0	0	0	0	1	0	1	0	0	спотыкающийся	
triumph	0	1	0	0	1	0	1	0	0	0	триумф	победа;торжество
triumphant	0	1	0	0	1	0	1	0	0	1	торжествующий	триумфальный;победный
troll	1	0	0	1	0	1	0	0	0	0	тролль	
trophy	0	1	0	0	1	0	1	0	1	1	трофей	приз;кубок
troublesome	1	0	0	1	0	1	0	0	0	0	хлопотный	беспокойный;проблемный;докучливый
truce	0	0	0	0	1	0	1	0	0	1	перемирие	передышка;затишье
truck	0	0	0	0	0	0	0	0	0	1	грузовик	фура;грузовая машина
true	0	0	0	0	1	0	1	0	0	1	истинный	правдивый;верный;подлинный
trump	0	0	0	0	0	0	0	0	1	0	козырь	туз
trumpet	0	0	0	0	0	1	0	0	0	0	труба	трубач
truss	0	0	0	0	0	0	0	0	0	1	ферма	каркас;стропила
trust	0	0	0	0	0	0	0	0	0	1	доверять	верить;полагаться
trustee	0	0	0	0	0	0	0	0	0	1	попечитель	опекун;доверенное лицо
trusty	0	0	0	0	0	0	1	0	0	0	надёжный	верный;проверенный
truth	0	0	0	0	0	0	1	0	0	1	правда	истина
truthful	0	0	0	0	0	0	0	0	0	1	правдивый	честный;искренний
truthfulness	0	0	0	0	0	0	1	0	0	1	правдивость	честность;искренность
tumble	0	0	0	0	0	1	0	0	0	0	падать	кувыркаться;валиться
tumor	0	0	0	1	0	1	0	0	0	0	опухоль	новообразование
tumour	0	0	0	1	0	1	0	1	0	0	опухоль	новообразование
tumult	1	0	0	1	0	1	0	0	1	0	суматоха	переполох;смятение;шум
tumultuous	1	0	0	1	0	1	0	0	0	0	бурный	буйный;неистовый;шумный
turbulence	1	0	0	1	0	1	0	0	0	0	турбулентность	буря;неспокойствие
turbulent	0	0	0	1	0	1	0	0	0	0	бурный	неспокойный;буйный
turmoil	1	0	0	1	0	1	0	1	0	0	смятение	суматоха;беспорядок;хаос
tussle	1	0	0	0	0	0	0	0	0	0	борьба	потасовка;схватка
